,full_name,link,description,stars,forks,watchers,keywords,source
69,Flight-Simulator-Using-Graph-Data-Structure,https://github.com/ReallyAbdullah/Flight-Simulator-Using-Graph-Data-Structure.git,Airline Flights Simulation using Graphs Data Structure,1,0,1,airline+flight,GitHub
70,Airline-Reserve-Simulator,https://github.com/AdamMBinder/Airline-Reserve-Simulator.git,"An Airline Simulator created in Java Swing; Allows account registration/logging in, reserving upcoming flights, tracking flights, and editing/adding flights as an airline administrator.",1,0,1,airline+flight,GitHub
71,ConTrails,https://github.com/ewandennis/ConTrails.git,Render an airline noise heat map given historical flight tracks,1,1,1,airline+flight,GitHub
72,flight-search-engine,https://github.com/miillo/flight-search-engine.git,Flight search engine with results based on airports / airlines opinions.,1,0,1,airline+flight,GitHub
73,Java-Flight-Scheduler,https://github.com/anesh123/Java-Flight-Scheduler.git,Java Application to schedule flights for a single airline,1,0,1,airline+flight,GitHub
74,Norwegian,https://github.com/AndersFluur/Norwegian.git,Read Flights and prices from the Airline Norwegian.com,1,0,1,airline+flight,GitHub
75,Helium-Network-GPS-Tracking-Directly-In-Google-Sheets,https://github.com/MajedAbouhatab/Helium-Network-GPS-Tracking-Directly-In-Google-Sheets.git,"Malaysia Airlines Flight 370 was another reminder that planes do go missing. Well, I'm not taking any chances with Blondie!",1,2,1,airline+flight,GitHub
76,airlinescraping,https://github.com/AgungWiyono/airlinescraping.git,Getting airline flight schedule with the specified condition.,1,0,1,airline+flight+scraping,GitHub
77,AirlineManagementSystem,https://github.com/gavinrouse/AirlineManagementSystem.git,"Allows a user to create and maintain an airline system, find flights, and book flights.",1,0,1,airline+flight,GitHub
78,node-hitlist,https://github.com/jzarca01/node-hitlist.git,"An API Wrapper for Hitlist - Cheap Flight Deals, Airline Tickets and Last Minute Flights : hitlistapp.com",1,0,1,airline+flight,GitHub
79,Big-data-Flight-data-analysis,https://github.com/chaitanya552/Big-data-Flight-data-analysis.git,"Configured Hadoop in multi-cluster node in AWS cloud; analyzed the 22 years of Airline data i.e 130 million flight records (implemented in MapReduce) and found interesting facts on category wise performance, the probability of airline being on schedule, most common reason for cancellation",1,3,1,airline+flight+hadoop-mapreduce+hadoop+cluster,GitHub
80,Online-Air-Ticket-Reservation-System,https://github.com/na1489/Online-Air-Ticket-Reservation-System.git,"A web application for an air ticket center to operate and create information for a database, using PHP and SQL. The application has a customer, booking agent, and airline staff platform and has many features such as creating flights, booking flights, etc.",1,3,1,airline+flight,GitHub
81,airline-booking-system,https://github.com/KriyanDi/airline-booking-system.git,"The Airline Booking System allows a client (a user or another software system) to create airports, airlines, and flights for the airlines.",1,0,1,airline+flight,GitHub
82,Flight-Reservation-System,https://github.com/Nada-Nasser/Flight-Reservation-System.git,"Database project - Database Flight reservation system that stores details about an airline's passengers, flights, and seat bookings.",1,0,1,airline+flight+microsoft-sql-server,GitHub
83,Django-AirlinesApp,https://github.com/saurabh-xen/Django-AirlinesApp.git,"Django based app for Airlines. It has some basic functionality such as : Flights data, route, passengers details of particular flight.",1,0,1,airline+flight,GitHub
84,flight-reservation-system,https://github.com/avcordaro/flight-reservation-system.git,"A flight reservation web app for a fictional airline company, that allows customers to reserve seats for flights, as well as allowing the airline to manage new/existing flights on offer.",1,0,1,airline+flight,GitHub
85,Airline-Reservation-System-Project,https://github.com/Onyiee/Airline-Reservation-System-Project.git,An airline reservation system which allows passengers book flights in either First class or economy section.,1,0,1,airline+flight,GitHub
86,flights,https://github.com/fabiosjc/flights.git,"Application developed in Angular, Java 8 and Spring-boot to display flight data of different airlines.",1,0,1,airline+flight+spring-boot+java+angular,GitHub
87,Angular-Airlines-Application,https://github.com/anirbandGIT/Angular-Airlines-Application.git,Angular application to allow flight passenger management and seat allocation for sample airline company.,1,0,1,airline+flight,GitHub
88,AirlineTickets_Login_Registration,https://github.com/FelipeMarini/AirlineTickets_Login_Registration.git,"Algorithm to validate login and register airline tickets with flight information, using C#",1,0,1,airline+flight,GitHub
89,xplane-pyacars,https://github.com/ptsmonteiro/xplane-pyacars.git,"ACARS, PIREP and Flight Data for Virtual Airlines and X-Plane",1,0,1,airline+flight+python+x-plane+x-plane11+virtual-airline,GitHub
90,RAF-Airlines-Administrator-Portal,https://github.com/Qwerasdzxc/RAF-Airlines-Administrator-Portal.git,Web portal built with Flutter web for RAF Airlines administrators managing and administrating flights and airplanes,1,0,1,airline+flight,GitHub
91,Airline-Mileage-Plan,https://github.com/balexander85/Airline-Mileage-Plan.git,I was looking for a flight in April using only airline miles.,1,0,1,airline+flight,GitHub
92,Airline_Data_Analysis,https://github.com/amrendu16/Airline_Data_Analysis.git,Fetching data specific to Airline with Domestic and International Flight Details:,1,0,1,airline+flight,GitHub
93,Flights-Analysis,https://github.com/bungalow123/Flights-Analysis.git,Analysis of domestic airline delay times and networks in flight patterns,1,0,1,airline+flight,GitHub
